Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50	x51	y51	z51	x52	y52	z52	x53	y53	z53	x54	y54	z54	x55	y55	z55	x56	y56	z56	x57	y57	z57	x58	y58	z58	x59	y59	z59	x60	y60	z60	x61	y61	z61	x62	y62	z62	x63	y63	z63	x64	y64	z64	x65	y65	z65	x66	y66	z66	x67	y67	z67	x68	y68	z68	x69	y69	z69
Emballonuridae	Balantiopteryx_plicata	16,634098	8,664154	16,947571	15,461823	8,72826	16,992996	17,541201	9,266648	16,942719	14,629971	9,384037	17,047728	17,904526	10,009439	16,723953	14,268906	10,096211	16,790806	18,667009	11,223839	15,783504	13,554377	11,306694	15,923857	19,196079	14,337372	15,225945	13,099876	14,458242	15,32313	17,391769	16,707973	14,931947	15,15493	16,800245	14,954781	18,683685	17,450922	16,167173	13,984847	17,445553	16,287891	20,375164	19,870121	16,158632	12,421783	20,113735	16,337852	19,987972	18,926702	16,448669	12,69474	19,046642	16,595833	18,867731	19,00703	14,866913	13,804875	18,941277	15,053276	18,539421	22,03397	16,849855	14,277918	22,123058	16,943123	16,462734	23,144691	17,873844	16,365437	20,91984	16,00223	16,246468	14,614576	16,443165	16,127075	10,598007	17,06543	16,167782	10,224476	18,792801	16,1578	11,2769	19,0395	16,2065	12,5805	18,8872	16,2455	13,8572	19,24	16,3168	14,6377	20,3024	16,3326	15,503	21,315	16,3855	16,7167	21,8638	16,4344	18,0376	22,0321	16,4786	19,365	21,8726	16,553	20,6867	21,6789	16,526449	22,006355	21,558123	19,507631	10,964266	16,988083	19,5014	11,6284	15,9765	19,6907	12,7022	15,4452	19,9806	13,8709	15,6469	20,4728	14,6953	16,4348	20,8351	15,834	16,4543	20,9246	17,0702	16,4415	20,233727	18,033463	16,612881	19,646706	14,069725	15,291246	19,962	14,5403	15,5476	20,2309	15,0563	15,772	20,4511	15,5994	15,9826	20,6205	16,19	16,0942	20,8191	16,763	16,2409	20,6914	17,3339	16,1339	20,159533	17,4804	15,909493	12,806845	11,278519	17,132511	12,6431	11,7495	16,0718	12,6044	12,8417	15,5913	12,3545	13,9202	15,8558	11,8899	14,8069	16,4962	11,6374	15,9466	16,5679	11,7014	17,1436	16,6202	12,373185	18,106632	16,692066	12,75355	14,340965	15,471006	12,4734	14,8041	15,751	12,222	15,3074	15,9861	12,0216	15,8586	16,1508	11,8626	16,4262	16,2756	11,7908	17,0156	16,4055	11,9607	17,5442	16,2862	12,494529	17,704975	16,077988
Emballonuridae	Centronycteris_centralis	16,483486	7,894279	16,365244	15,513341	7,915987	16,338062	17,455679	8,359377	16,611019	14,740606	8,497766	16,576653	17,940634	9,164454	16,320589	14,184622	9,370638	16,319828	18,980322	10,512705	15,480154	13,276974	10,639944	15,555988	19,004467	13,837801	15,403669	13,317157	14,022642	15,405528	17,395172	16,16972	15,010601	15,152317	16,190022	15,082222	18,504093	17,152788	16,199398	14,068534	17,338131	16,292858	20,090031	20,236961	16,423561	12,698713	20,384422	16,575127	19,878777	18,756123	16,632851	12,859153	18,985439	16,778549	19,142193	18,849846	15,238777	13,816252	19,167704	15,615073	18,46715	21,960701	17,176874	14,271976	22,052483	17,286058	16,531647	22,847477	18,574726	16,357092	21,011475	16,618504	16,216972	14,063379	16,61676	16,128075	9,402455	16,698759	16,121639	9,845166	17,638554	16,1442	10,9836	18,3486	16,1849	12,1808	18,9775	16,1705	13,5199	19,1713	16,3234	14,596	19,8936	16,3439	15,6579	20,7301	16,384	16,8746	21,3097	16,3984	18,1842	21,6535	16,4578	19,5137	21,8974	16,564	20,8482	22,031	16,490297	22,041397	21,419125	19,108694	10,738097	16,778023	19,3015	11,5854	15,9891	19,5686	12,6843	15,5846	19,8596	13,8463	15,567	20,3565	14,8719	15,9252	20,7909	15,8533	16,432	20,6646	16,9892	16,7164	20,129175	18,041592	16,944351	19,702091	13,486045	15,198028	19,8921	14,0946	15,3065	20,172	14,6554	15,4474	20,4416	15,1522	15,7584	20,6713	15,6897	16,0347	20,8322	16,2553	16,2729	20,696	16,8647	16,3049	20,246746	17,298691	16,19014	13,038768	10,811436	16,82122	12,8908	11,6116	15,9861	12,7891	12,7776	15,7276	12,6854	13,9739	15,725	12,2701	15,0296	16,0334	11,8111	15,9256	16,5282	11,853	17,0535	16,8443	12,445063	18,088305	16,996113	12,65643	13,900309	15,246103	12,4298	14,4655	15,3944	12,1983	15,0242	15,5345	12,08	15,4993	15,9112	11,8599	16,0191	16,183	11,7844	16,5678	16,4309	11,9092	17,1379	16,4759	12,380606	17,489906	16,314079
Emballonuridae	Centronycteris_maximiliani	16,342131	8,59456	16,28447	15,633236	8,628119	16,377838	17,204185	9,016901	16,799068	14,619376	9,086433	16,749811	17,744595	9,596506	16,53261	14,132912	9,735671	16,515255	18,685101	10,964569	15,684864	13,425022	11,201971	15,725023	18,875311	14,122975	15,389032	13,348219	14,401076	15,378016	17,347084	16,443539	15,102597	NA	NA	NA	18,401299	17,196602	16,07526	14,11661	17,449305	16,193306	19,895767	19,772827	16,449354	12,900522	20,121563	16,561619	19,669147	18,622997	16,635277	13,051546	18,900679	16,778236	18,828793	18,637402	15,354555	13,799669	19,033899	15,450117	18,390762	21,743824	16,979572	14,605654	21,90984	17,139154	16,586037	22,715149	17,937008	16,451691	20,899759	16,371262	16,155375	14,213588	16,427441	16,018454	10,060966	16,832775	16,050358	10,848125	17,898151	16,1836	11,8281	18,591	16,3184	12,9588	18,8952	16,2717	14,0716	19,3044	16,2766	14,9813	20,1008	16,3621	15,9407	20,8285	16,4284	17,0521	21,2879	16,4676	18,2258	21,582	16,4992	19,4217	21,7634	16,5964	20,6208	21,6957	16,606325	21,725735	21,228519	19,257221	11,091175	16,802647	19,265	11,818	15,9992	19,449	12,8758	15,6643	19,8075	13,9291	15,6685	20,2831	14,8196	16,1547	20,657	15,7436	16,6389	20,5209	16,8325	16,5949	19,85844	17,726933	16,755665	19,479113	13,79038	15,253116	19,7237	14,2971	15,4362	19,9443	14,8019	15,6531	20,1572	15,2919	15,9089	20,3653	15,7937	16,142	20,5425	16,3416	16,2707	20,45	16,901	16,2525	20,027451	17,209967	16,055241	13,004166	11,284269	17,061941	12,8887	11,9168	16,1264	12,7973	13,0087	15,7331	12,6918	14,1608	15,7772	12,286	15,133	16,268	11,8566	16,0548	16,8157	12,0037	17,1849	16,7947	12,735352	18,081635	16,922379	12,878065	14,340363	15,349401	12,6375	14,7945	15,619	12,4394	15,2673	15,8912	12,2646	15,7537	16,1542	12,106	16,2768	16,3484	11,9818	16,8288	16,4546	12,1611	17,3449	16,4286	12,606745	17,568634	16,210199
Emballonuridae	Coleura_afra	16,633614	6,760523	15,407431	15,470467	6,744842	15,428132	17,499912	7,391565	16,18862	14,707949	7,439432	16,276894	17,992161	8,607778	15,896709	14,284892	8,612758	15,937521	19,140335	10,126949	15,122778	13,214788	10,201375	15,235808	19,521643	13,972177	15,098833	12,851748	14,09256	15,190813	17,45418	16,586056	14,688368	14,95484	16,684895	14,678713	18,442066	17,571625	16,273357	14,088324	17,796959	16,333405	NA	NA	NA	12,169312	20,945251	16,548225	20,231102	19,476414	16,633442	NA	NA	NA	18,686707	19,559887	14,975	NA	NA	NA	18,734589	22,545027	17,381107	14,072736	22,680632	17,518707	16,566246	23,702209	18,765202	16,356396	21,228962	16,505886	16,238873	14,212696	16,241169	16,194828	9,47562	16,258764	16,176117	9,38973	18,079992	16,1893	10,8866	18,6196	16,2656	12,3927	19,0922	16,3354	13,2711	20,3618	16,4365	14,3595	21,5108	16,543	15,6871	22,3809	16,5329	17,2115	22,3442	16,4162	18,6819	22,5912	16,4445	20,2584	22,3683	16,5086	21,8474	22,3603	16,48288	23,176823	21,570492	19,376801	9,837172	16,41338	19,8916	10,7996	15,5154	20,2433	12,1574	15,2401	20,6468	13,3696	15,8384	20,8464	14,5799	16,5707	21,071	15,9969	16,5949	21,2764	17,4186	16,5368	20,498821	18,496296	16,819817	20,225491	13,070743	14,805353	20,5234	13,7346	15,0868	20,655	14,424	15,4317	20,8532	15,1415	15,6616	20,9178	15,8834	15,8856	21,0445	16,633	16,0691	21,167	17,395	16,1756	20,752342	17,932858	16,12278	13,038276	9,634117	16,555779	12,4642	10,6744	15,6971	12,1528	12,0758	15,307	11,8396	13,3857	15,8232	11,6575	14,6109	16,6509	11,4068	16,0715	16,7401	11,3187	17,5643	16,743	12,144588	18,644831	16,979166	12,121941	13,61895	14,998335	11,8779	14,2343	15,3431	11,7558	14,8826	15,6905	11,5639	15,5839	15,857	11,552	16,3079	16,0328	11,4527	17,038	16,1569	11,4207	17,7557	16,3581	11,821081	18,157265	16,309044
Emballonuridae	Coleura_afra	16,616423	6,646693	15,757274	15,486209	6,661735	15,77911	17,591492	7,543756	16,115709	14,637494	7,60565	16,141727	18,196682	8,52848	15,631085	14,057055	8,652109	15,727533	19,069946	10,169563	15,095661	13,006414	10,304358	15,175756	19,720634	14,054344	14,993138	12,568741	14,184422	15,077154	17,51582	16,987686	14,578273	15,038373	16,955723	14,650646	18,57909	17,931105	16,140537	13,977363	17,995678	16,172441	20,800713	21,123987	16,410477	11,90341	21,157642	16,497046	20,389248	19,704872	16,562977	12,259476	19,845686	16,699909	19,427307	19,753326	14,751603	13,29524	19,943617	14,811403	18,793093	22,943872	17,312323	14,064619	23,05509	17,397915	16,521191	23,913788	18,417866	16,403744	21,466684	16,33836	16,219257	14,094049	16,263233	16,085882	9,229397	16,311615	16,173172	9,021596	18,007816	16,189	10,6769	18,7083	16,2882	12,4001	19,2089	16,3524	13,4783	20,5887	16,3523	14,7983	21,2016	16,3672	15,6766	22,4713	16,4909	17,3984	22,9313	16,5192	19,1907	22,8703	16,4274	20,8573	22,3104	16,5143	22,6191	22,1792	16,516424	23,899986	20,967222	19,663788	9,946135	16,403482	20,1907	10,9209	15,4894	20,5977	12,3257	15,2722	20,8448	13,5802	15,9089	21,1037	14,7167	16,7645	21,3416	16,1804	16,7315	21,3956	17,6647	16,7231	20,589624	18,805935	16,955067	20,421402	12,838831	14,80863	20,6801	13,6013	15,0726	20,8417	14,3456	15,4507	21,0254	15,11	15,7766	21,2287	15,9002	16,0159	21,4122	16,7049	16,1957	21,4202	17,5343	16,2573	20,834816	18,015644	15,9996	12,528396	10,190836	16,451519	12,0701	11,2175	15,652	11,6909	12,547	15,397	11,5241	13,7228	16,1428	11,3578	14,8734	16,9095	11,1925	16,2847	16,9274	11,2446	17,7042	16,954	11,966354	18,857517	16,986568	11,835482	13,679766	15,104984	11,6939	14,3179	15,4984	11,5281	14,995	15,8025	11,382	15,6967	16,0652	11,2628	16,4178	16,2762	11,1171	17,1574	16,3912	11,2429	17,889	16,4904	11,749774	18,11602	16,109352
Emballonuridae	Coleura_afra	16,726744	6,81974	15,85131	15,396067	6,859503	16,053768	17,736958	7,496088	16,459999	14,543595	7,522809	16,545488	18,134125	8,519741	16,029234	14,102778	8,681735	16,167408	19,137028	10,174594	15,18295	13,035397	10,32218	15,357689	19,7066	14,080902	15,021326	12,734728	14,239811	15,154713	17,62936	16,860241	14,526323	14,910085	16,915089	14,535978	18,598352	17,925159	16,161921	14,04237	17,97961	16,266939	20,924345	20,937422	16,004078	12,027578	21,263987	16,178984	20,413788	19,610804	16,274672	12,362099	19,785229	16,414984	19,247107	20,024542	14,473028	13,448038	20,187998	14,614674	18,841114	23,031578	17,177162	14,197197	23,217278	17,126186	16,581299	24,263058	18,367258	16,462179	21,49815	16,04958	16,236635	14,297793	16,292698	16,132353	9,811247	16,573294	16,095184	9,385141	18,321226	16,1183	10,869	18,8827	16,17	12,4126	19,2615	16,3037	13,3335	20,4716	16,3922	14,4358	21,5877	16,4137	15,7611	22,4602	16,3957	17,2777	22,911	16,47	18,86	22,8829	16,5082	20,4044	22,5288	16,5405	21,9562	22,223	16,492481	23,400991	21,658764	19,67485	10,037971	16,603252	20,1209	11,0181	15,6578	20,5432	12,3413	15,311	20,7106	13,6159	15,9177	20,8954	14,8016	16,7029	21,2084	16,1898	16,5942	21,3177	17,6132	16,59	20,644131	18,601357	16,78322	20,401731	13,379949	14,892594	20,6558	14,026	15,1576	20,8156	14,6924	15,447	20,9575	15,3885	15,666	21,0878	16,1023	15,8091	21,2326	16,7968	16,0311	21,3697	17,5066	16,0559	20,989571	17,999062	15,922119	12,636755	10,087055	16,781069	12,124	10,985	15,7659	11,8472	12,3565	15,4518	11,6601	13,6766	16,0282	11,4174	14,9154	16,7682	11,2182	16,3373	16,8008	11,2321	17,7966	16,8089	12,06141	18,894934	16,976694	12,012429	13,760274	15,052289	11,7567	14,3714	15,3692	11,5686	15,0117	15,6786	11,4285	15,7103	15,8591	11,3605	16,419	16,0325	11,2581	17,1207	16,2245	11,2188	17,84	16,3314	11,700742	18,264957	16,154112
Emballonuridae	Coleura_afra	16,50456	6,650198	16,033867	15,218525	6,703616	16,03635	17,425266	7,405834	16,589924	14,282485	7,561719	16,66082	18,088024	8,346365	16,130322	13,905716	8,460037	16,208412	19,124607	10,04939	15,39266	12,97771	10,206268	15,479501	19,700729	13,924139	15,065773	12,626993	14,142887	15,198423	17,46595	16,803112	14,381653	15,061633	16,999947	14,424404	18,527353	17,869028	16,100349	14,106909	18,040157	16,156593	21,069334	21,089207	15,860629	NA	NA	NA	20,529968	19,787689	16,251381	12,214628	20,118896	16,411297	19,351322	20,106255	14,422338	13,339483	20,432755	14,502243	19,118805	23,227806	16,808567	13,954336	23,47739	16,969912	16,722982	24,689564	18,054111	16,403002	21,867905	15,946255	16,202635	14,246109	16,332481	15,993082	9,319578	16,726942	16,073385	9,231634	18,566156	16,1297	10,7078	19,289	16,2424	12,3329	19,6027	16,286	13,3824	20,7823	16,3527	14,6632	21,8286	16,4244	16,1035	22,6499	16,4654	17,7243	22,985	16,467	19,3671	22,8687	16,5423	20,9592	22,4645	16,4975	22,5727	22,2893	16,501095	24,067038	21,660002	19,764435	9,893715	16,637476	20,0799	10,9276	15,6315	20,3907	12,3616	15,3517	20,8297	13,5054	16,1924	21,1707	14,8225	16,8013	21,3856	16,2845	16,4882	21,5161	17,7878	16,4716	20,827591	18,814548	16,588495	20,367279	12,976199	14,925978	20,6309	13,696	15,268	20,8592	14,4584	15,5382	21,0676	15,2549	15,7067	21,2552	16,0639	15,7917	21,3747	16,8814	15,946	21,4522	17,7083	15,9302	20,801479	17,957073	15,757027	12,344864	10,139652	16,754166	12,0559	11,1639	15,7476	11,788	12,593	15,4516	11,5621	13,8408	16,2111	11,3838	15,0599	16,9908	11,2958	16,551	16,7638	11,1977	18,0489	16,741	11,908533	19,171576	16,793062	11,893186	13,550002	15,184128	11,7075	14,2672	15,5194	11,5368	15,011	15,795	11,4087	15,7562	15,9636	11,319	16,5406	16,0086	11,1789	17,3223	16,184	11,209	18,1106	16,1642	11,857538	18,427528	15,910483
Emballonuridae	Coleura_afra	16,696154	6,376415	16,133957	15,230043	6,407314	16,180614	17,683205	7,153266	16,392534	14,430573	7,299392	16,479359	18,156815	8,140663	15,846437	14,031927	8,323151	16,092098	19,058422	9,872088	15,210579	12,982329	10,114047	15,312924	19,798794	13,650327	14,807701	12,580862	13,907236	14,915115	17,421738	16,827843	14,635002	14,905251	16,844883	14,353124	18,608841	17,691376	15,947241	14,041759	17,68758	16,094391	20,953396	21,138416	15,676623	NA	NA	NA	20,513672	19,672028	16,211161	12,239471	19,888559	16,29982	19,313446	19,899788	14,328759	13,578901	20,2099	14,599541	19,012232	23,267654	16,999611	13,902981	23,372692	17,022758	16,526192	24,391138	18,399492	16,399906	21,699381	15,921366	16,239353	13,954138	16,224545	16,158751	9,219742	16,527992	16,186651	9,122298	18,509956	16,2531	10,7576	19,0921	16,1947	12,4446	19,3957	16,2679	13,3927	20,8524	16,3045	14,6837	22,0111	16,3846	16,2041	22,8588	16,4875	17,9133	23,1974	16,5205	19,6459	23,0397	16,5428	21,253	22,5642	16,5184	22,9721	22,3876	16,564386	24,258799	21,277601	19,599804	9,493647	16,554348	20,0935	10,5587	15,5744	20,5403	11,9838	15,1895	21,0378	13,3151	15,8183	21,247	14,5835	16,7005	21,499	16,1	16,5637	21,477	17,6525	16,517	20,624475	18,784693	16,690006	20,735836	13,294484	15,13542	20,9922	13,9428	15,4142	21,1208	14,6446	15,6501	21,2312	15,38	15,7576	21,2934	16,1271	15,8204	21,4238	16,8471	15,9838	21,4364	17,5851	16,023	20,924417	17,924618	15,746527	12,432869	9,833551	16,653088	12,0485	10,8965	15,7274	11,6635	12,3336	15,3651	11,3753	13,6337	16,138	11,2013	14,9292	16,9455	11,0469	16,4636	16,7802	11,0871	18,0117	16,6614	12,034826	18,896389	16,823181	11,577288	13,691631	15,368753	11,4323	14,3598	15,6234	11,3751	15,0372	15,8969	11,2519	15,7474	15,9888	11,1738	16,4709	16,0526	11,1274	17,1889	16,1851	11,1506	17,9101	16,2259	11,64351	18,268219	15,95257
Emballonuridae	Cormura_brevirostris	16,752609	8,085106	16,882023	15,352282	8,12759	16,884056	17,371624	8,730851	16,998981	14,615582	8,679185	17,066244	17,908676	9,438336	16,68096	14,140116	9,528481	16,665125	18,796402	10,818546	15,681694	13,341299	10,940601	15,849856	19,416975	14,28404	15,026634	12,970287	14,439428	15,217024	17,291809	17,17667	14,43971	15,101068	17,177864	14,482657	18,301447	17,736067	15,977366	14,110519	17,945757	15,997328	20,501431	20,54015	16,008869	12,032448	20,69206	16,148077	20,127251	19,494015	16,243053	12,417871	19,550922	16,394518	19,179811	19,531017	14,810025	13,201616	19,784588	14,897625	18,631075	22,436417	17,027096	14,168879	22,60972	16,896645	16,445782	23,628048	18,238947	16,342037	21,430885	16,063503	16,162127	15,033469	16,086494	16,084984	9,638751	16,939491	16,137432	10,115774	18,900446	16,1303	11,5996	19,2571	16,1495	13,0426	19,4853	16,1944	13,9014	20,6167	16,2707	14,9601	21,6728	16,3507	16,34	22,3321	16,4137	17,8373	22,6349	16,4185	19,3707	22,7004	16,4143	20,9043	22,7027	16,4256	22,3284	22,1987	16,481365	23,339733	21,053633	19,600967	10,61789	17,222607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,424372	18,54211	16,462654	20,014683	13,717092	14,855315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,505949	17,971981	15,714756	12,571716	10,917065	17,357445	12,2639	11,845	16,5079	12,0378	13,0249	16,0647	11,9004	14,1736	16,3728	11,4967	15,2352	16,895	11,2371	16,4674	16,6605	11,3885	17,7255	16,4209	12,0721	18,764313	16,621641	12,134608	13,588381	15,12411	12,0337	14,238	15,4727	11,914	14,9283	15,7255	11,76	15,6386	15,8922	11,5773	16,3543	15,9962	11,4345	17,0816	16,0608	11,4665	17,7866	16,0084	12,033777	18,200218	15,842287
Emballonuridae	Diclidurus_scutatus	16,619068	7,936494	18,281517	15,210376	7,986118	18,287361	17,547298	9,036826	18,585829	14,28437	9,180877	18,568031	17,663595	9,699583	17,924517	14,215588	9,85827	17,949207	18,690701	10,148469	16,384197	13,268711	10,41874	16,461079	19,20352	13,6135	15,454867	13,125862	13,873202	15,576449	17,699276	16,75087	14,402566	14,702785	16,866489	14,443382	19,027695	17,79427	15,762155	13,609522	17,955212	15,8736	20,694401	21,024754	16,000671	12,218485	21,300682	16,103306	20,49011	19,528847	16,047028	12,269669	19,817711	16,205896	19,828983	19,529888	14,498089	12,923289	19,708237	14,656363	19,142914	22,8936	17,707067	14,000639	23,113216	17,792458	16,654079	24,013649	19,185614	16,492502	21,919605	16,207588	16,08427	12,490912	17,444622	16,035259	11,178823	17,842903	15,994193	11,00208	18,86858	16,0409	12,1616	17,8833	16,1555	13,1142	18,6984	16,1516	13,3368	20,2604	16,3089	14,3359	21,4986	16,3689	15,5796	22,4634	16,3826	17,1451	22,7781	16,4327	18,7276	22,9196	16,6235	20,2611	23,3508	16,7487	21,8414	23,2425	16,727207	23,206711	22,433193	18,97695	11,103331	17,619503	19,2025	11,8373	16,489	19,9182	12,8175	15,8273	20,8215	13,8558	15,8188	21,5451	14,9712	16,1897	21,8556	16,2768	15,9407	21,7048	17,6423	16,0444	20,846092	18,428173	16,167244	20,057625	12,688725	15,248756	20,4336	13,46	15,3172	20,8128	14,2373	15,3874	21,1488	15,0181	15,5605	21,4704	15,8143	15,6794	21,6612	16,6568	15,7084	21,5977	17,5121	15,6516	20,858891	17,790848	15,480103	12,993412	11,230541	17,745464	12,9342	12,0891	16,6426	12,3064	13,1921	16,0335	11,4705	14,3188	16,001	10,8186	15,4804	16,423	10,6728	16,856	16,1754	10,9588	18,2008	16,293	11,948011	18,802532	16,415657	12,062754	13,135011	15,385744	11,741	13,8121	15,5015	11,4513	14,5664	15,6033	11,2313	15,3418	15,7183	11,0521	16,1309	15,8137	10,8741	16,9233	15,8564	10,9131	17,7271	15,8374	11,564339	18,124626	15,716167
Emballonuridae	Emballonura_alecto	16,671766	8,353639	16,482191	15,635809	8,397501	16,509449	17,476784	9,167246	16,659451	14,892389	9,219341	16,726889	17,831144	9,987619	16,354418	14,462626	10,026865	16,437281	18,414761	11,069506	15,788116	13,938179	11,184033	15,934104	18,778248	14,125301	15,394586	13,750792	14,217945	15,567187	17,305916	16,331482	14,968843	15,168413	16,372101	14,969268	18,536217	17,143414	16,374977	13,908583	17,254648	16,437231	19,949833	19,615253	16,289299	12,847628	19,962034	16,445826	19,688089	18,635136	16,621246	12,994139	18,803596	16,761824	18,870201	18,903938	15,198273	13,746847	18,964191	15,296599	18,503342	21,470722	16,720135	14,301974	21,547409	16,852844	16,434185	22,655815	17,919786	16,335611	20,236362	16,222815	16,249611	14,35376	16,392971	16,150679	10,191298	16,81122	16,192198	9,92935	17,873777	16,1952	11,3244	18,0409	16,2348	12,6933	18,3513	16,272	13,8883	18,9194	16,3183	14,5167	20,156	16,3091	15,5945	21,0442	16,3332	16,9163	21,5082	16,3844	18,3162	21,6107	16,4221	19,7201	21,5649	16,4629	21,121	21,4967	16,483391	22,287582	20,769478	19,158884	11,135712	16,687134	19,386	11,9555	15,9452	19,5311	13,0788	15,7331	19,9739	14,0629	16,1672	20,3409	14,9703	16,7368	20,6522	16,0755	16,6077	20,6141	17,2366	16,6547	19,923943	18,080702	16,9095	19,420998	13,76752	15,271366	19,731	14,2494	15,5826	19,9511	14,7945	15,8641	20,1272	15,4007	16,0181	20,3184	16,0215	16,0787	20,5138	16,6292	16,2112	20,5973	17,2385	16,3111	20,048904	17,451603	16,225019	13,15798	11,301891	16,673687	12,9135	12,2151	16,0388	12,8052	13,3354	15,861	12,4381	14,3031	16,3505	12,068	15,2294	16,8928	11,8374	16,343	16,7821	11,9981	17,4697	16,8664	12,721621	18,276512	17,076565	13,014565	13,982033	15,431768	12,7284	14,4776	15,7396	12,5191	15,0253	16,0327	12,3239	15,6269	16,2021	12,1726	16,2604	16,2801	12,0462	16,8903	16,4067	12,0272	17,4841	16,5249	12,616614	17,654774	16,380232
Emballonuridae	Emballonura_alecto	16,543785	8,323735	16,556095	15,50359	8,335664	16,501749	17,329571	9,119959	16,72603	14,846464	9,164456	16,767576	17,749704	9,894336	16,453489	14,357031	9,92665	16,487484	18,215969	10,977306	15,90662	13,959669	11,128027	15,953626	18,796329	14,055303	15,462244	13,592199	14,211259	15,542496	17,307926	16,065041	14,883913	15,046811	16,160904	14,910083	18,527588	17,169724	16,490261	14,017705	17,354843	16,53887	20,035782	19,636551	16,322737	12,751829	19,971535	16,448112	19,786671	18,560982	16,700804	12,985004	18,826218	16,767845	18,843983	18,712875	15,20998	13,73066	18,835648	15,298364	18,573383	21,519936	16,71735	14,320878	21,669189	16,804609	16,54538	22,739294	17,945686	16,412415	20,327826	16,103682	16,231623	14,296239	16,465445	16,102041	10,374092	16,844149	16,216743	9,806185	17,914734	16,1931	11,3059	18,087	16,2208	12,7847	18,3939	16,2306	13,8301	19,3269	16,2053	14,8165	20,4354	16,2989	16,0898	21,2438	16,4689	17,5401	21,6078	16,5239	18,94	21,5874	16,5444	20,4379	21,4028	16,6	21,8664	21,0818	16,627558	22,873629	19,97105	18,931479	10,985153	16,6721	19,0655	11,8852	15,9537	19,3882	13,0097	15,7463	19,887	14,0042	16,1798	20,3076	14,855	16,856	20,6484	15,9918	16,6929	20,6038	17,173	16,6517	19,942413	18,079142	16,924055	19,441042	13,5718	15,416784	19,667	14,1145	15,6604	19,8594	14,6665	15,9175	20,0757	15,2414	16,0881	20,3046	15,8267	16,1987	20,4798	16,4337	16,2886	20,5398	17,0499	16,2689	20,034868	17,370209	16,232244	13,284577	11,147738	16,826181	13,2312	12,037	16,1059	12,9428	13,162	15,8673	12,5316	14,1828	16,284	12,1715	15,0208	17,0155	11,9626	16,1927	16,9478	11,9662	17,3766	16,8509	12,647089	18,292362	17,013901	12,891918	14,026415	15,545305	12,6803	14,5134	15,8482	12,5021	15,0483	16,0816	12,3347	15,6205	16,2185	12,1947	16,2079	16,3179	12,0366	16,782	16,4536	11,9904	17,3544	16,5126	12,476194	17,706455	16,439224
