Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50
Pteropodidae	Myonycteris_angolensis	16,487202	0,315049	11,65637	17,842693	0,445764	12,047517	15,210942	0,383693	11,901679	18,556889	2,763906	11,723446	14,561315	2,693234	11,527628	20,735786	10,906251	11,527618	12,333849	10,825139	11,104441	26,52759	30,739492	14,337202	6,067809	30,531061	13,155422	22,554392	30,843119	14,074678	10,291066	30,758963	13,2215	25,226715	29,9013	11,953827	7,705365	29,596607	10,810347	22,067558	18,243759	12,687073	23,1929	21,3221	13,5898	23,8734	23,4859	16,1608	24,3401	25,3125	19,0372	24,8937	27,8932	21,1878	25,6773	30,5459	20,2049	25,03	29,1004	17,313	24,946827	30,183939	14,797914	10,9007	17,966721	12,017469	9,7576	20,9944	12,9534	8,6752	23,182	15,2822	7,9669	24,8758	18,1266	7,0204	27,2441	20,3109	6,57	29,9391	19,413	7,1345	28,6885	16,4799	7,820044	29,654612	13,852621	25,132429	30,271215	10,397743	24,4024	28,2163	8,9478	24,0729	25,32	9,016	23,4982	22,4548	9,157	22,8906	19,5923	9,127	22,2501	16,7386	9,037	21,5676	13,8941	8,9711	20,7386	11,0913	8,8418	19,8059	8,318	8,8102	18,7006	5,6152	8,8432	16,859875	3,378471	8,812674	14,9812	5,3561	8,6588	13,997	8,101	8,5299	13,2037	10,908	8,422	12,4193	13,7206	8,4656	11,5694	16,5137	8,5211	10,7082	19,3037	8,5552	9,8958	22,108	8,5092	9,2068	24,9252	8,2076	8,6288	27,7688	7,8947	7,965908	29,91157	9,447552
Pteropodidae	Myonycteris_angolensis	17,920235	1,753964	10,676666	19,404192	2,295212	11,046847	16,404118	2,133414	10,851986	19,789532	4,311743	10,877508	15,595292	4,221619	10,594703	21,835007	12,166906	11,083828	13,023013	11,774751	10,435186	26,460033	31,969238	14,945373	5,631021	31,010422	13,629318	22,3771	32,308853	14,477972	9,634982	31,681107	13,761532	24,891914	31,531153	12,174087	7,597145	30,624601	11,120255	22,561314	20,006531	12,78839	23,652	22,524	14,6306	24,6102	24,3866	17,266	25,436	26,2384	19,9556	26,3571	28,9438	21,678	26,1833	31,3215	20,4163	25,4698	29,7306	17,6022	24,530365	31,068663	15,177801	11,229397	19,107162	11,751499	9,6457	21,5469	13,5257	8,1298	23,3715	16,0284	6,6171	25,1969	18,5271	5,3171	27,7764	20,334	5,3981	30,4576	19,2739	6,4865	28,8123	16,533	7,369121	30,234098	14,180092	24,89786	31,105459	10,456833	24,6053	29,0662	8,6053	24,3018	26,2791	8,1656	23,7898	23,7403	8,9872	23,2652	20,9502	8,7979	22,6142	18,1931	8,5197	21,9181	15,4419	8,2945	21,3221	12,6634	8,1442	20,896	9,8495	8,1047	20,0418	7,1426	8,0205	18,184584	5,143834	7,824411	15,9625	6,7374	7,7081	14,6863	9,272	7,6976	13,8694	11,9953	7,6454	13,0742	14,7273	7,6782	12,0432	17,3783	7,7467	10,9505	20,0008	7,9176	9,9845	22,6709	8,0912	9,2968	25,3036	7,4211	8,4447	27,9813	7,6717	7,739922	30,108866	9,333193
Pteropodidae	Myonycteris_angolensis	17,6637	1,412945	9,978394	19,105556	1,827755	10,300726	16,018017	1,736214	10,142872	19,6138	3,836676	10,445339	15,444253	3,720122	10,279983	21,292297	12,168463	11,36154	12,732742	11,821926	10,885395	26,506229	31,362843	14,922551	5,794213	30,716431	13,538822	22,711864	31,767818	14,254101	9,698815	31,286827	13,445503	24,768391	30,618786	12,163543	7,688915	30,139786	11,225071	22,078323	19,459354	12,671867	23,1261	22,4594	14,0323	23,8429	24,659	16,6105	24,3395	26,1405	19,6551	25,0221	28,5305	22,011	25,9233	31,2646	20,9457	25,2813	29,9835	18,041	24,613697	30,595711	15,035849	11,153893	19,17428	12,122072	9,9272	22,2297	13,3795	8,5129	24,3237	15,8426	7,7323	25,9443	18,8856	6,7538	28,4104	21,1212	5,5846	30,8926	19,525	6,6758	29,3987	16,7666	7,815071	30,153309	13,992138	24,864933	30,87693	10,639418	24,4095	28,8709	8,6853	23,8961	26,1265	8,5462	23,5022	23,3916	9,2132	23,0671	20,5499	9,1315	22,5001	17,7365	8,9114	21,8201	14,947	8,7063	21,1241	12,159	8,5371	20,4163	9,3731	8,3886	19,5295	6,6508	8,1139	17,674088	4,69952	7,631162	15,6065	6,5692	7,8509	14,4044	9,1932	7,9881	13,4578	11,9258	8,0139	12,554	14,6722	8,0861	11,6177	17,407	8,1887	10,7293	20,1554	8,3423	9,9508	22,9372	8,3546	9,2514	25,6238	7,6117	8,5371	28,3546	7,725	7,90483	30,369648	9,669418
Pteropodidae	Myonycteris_angolensis	17,264614	2,351217	10,922567	18,431993	2,783475	11,254495	16,067894	2,909386	11,151564	18,820343	4,57382	11,357504	15,534991	4,493711	11,148234	20,77454	11,729937	11,275023	13,238059	11,475039	10,883439	26,006962	29,841051	14,718895	6,351677	29,202	13,589844	21,38324	29,530062	14,655825	11,02424	29,428646	13,69756	24,084259	29,436098	12,446337	8,409324	28,831034	11,311432	21,8372	19,037617	13,052958	22,7429	21,3932	14,5345	23,4856	23,2344	16,7096	24,221	25,021	18,925	24,8811	27,4091	20,4888	24,8917	29,8846	19,5474	24,6145	28,541	17,3567	23,664127	28,784533	15,221229	11,534342	18,865629	12,430893	10,2	21,0498	13,8282	9,111	22,8267	15,8716	7,9916	24,5718	17,9203	7,201	26,9116	19,423	6,8805	29,3763	18,5278	7,6583	28,1027	16,2886	8,724428	28,255108	14,231565	24,208271	29,857679	11,374032	23,4494	28,3364	9,3871	23,3967	25,6503	9,3256	23,088	22,9604	9,5198	22,5142	20,3003	9,3155	21,8231	17,6613	9,1812	21,2476	14,9954	9,0389	20,7886	12,3039	8,9493	20,188	9,6405	8,9493	19,3404	7,0451	8,9505	17,596119	5,098496	8,838595	15,6733	6,8982	8,7772	14,5764	9,4119	8,6053	13,6681	12,0023	8,475	12,8993	14,6418	8,5257	12,0963	17,2707	8,5781	11,2901	19,8992	8,5814	10,5104	22,5316	8,687	9,9709	25,2128	8,4932	9,473	27,8922	8,5622	8,480028	29,404768	10,470816
Pteropodidae	Myonycteris_angolensis	17,104687	1,757964	9,93611	18,674339	2,586094	10,53671	15,603265	2,408648	10,013615	18,989178	4,581316	10,363061	14,979081	4,27563	10,171798	20,784172	12,669667	10,326311	12,521394	12,262831	10,472712	27,139786	31,356251	15,511328	5,496182	31,014877	14,028493	22,644016	31,710064	14,987821	9,71433	31,41048	14,096745	25,491623	30,700418	12,715735	7,411061	30,370838	11,232285	22,454552	19,781437	12,51492	23,1551	22,3557	14,4459	24,0728	24,0266	17,0913	24,8647	25,8719	19,7159	25,4826	28,1664	21,9851	25,9259	30,9022	21,3587	25,4665	29,9473	18,3553	24,837204	30,434866	15,548559	11,035506	19,614716	11,982613	9,6307	21,9802	13,601	8,4086	23,7143	16,1249	7,2535	25,4078	18,7063	5,8998	27,6499	20,6601	5,5611	30,4184	19,8288	6,5471	29,3903	16,9646	7,594356	30,239302	14,40014	25,383362	30,764977	10,56004	24,759	28,9002	8,5651	24,1237	26,1084	8,3324	23,7899	23,2692	8,8177	23,1616	20,4394	8,6557	22,3754	17,6498	8,4613	21,5511	14,8728	8,2474	20,8356	12,0656	8,0526	20,207	9,2306	8,0076	19,3318	6,4639	7,9712	17,343094	4,562436	7,699707	15,2588	6,5396	7,6679	14,1589	9,3093	7,7406	13,2916	12,1638	7,8259	12,346	14,9915	7,9546	11,3662	17,8106	7,9685	10,4453	20,6476	8,0364	9,7635	23,5441	8,013	9,3783	26,3888	7,3018	8,4554	28,2623	8,4024	7,677366	30,3477	9,259272
Pteropodidae	Myonycteris_angolensis	17,577255	1,644278	10,72127	19,123911	2,237517	11,020733	16,152515	2,135711	10,758016	19,332241	3,944854	10,85808	15,642872	3,84495	10,535656	21,21077	12,386875	10,966795	13,10531	11,962438	10,497101	26,055862	31,963888	15,34403	6,042289	30,973801	14,041185	22,303349	31,795164	14,635588	10,000946	31,150209	14,037052	24,83889	31,019226	12,736834	8,012728	30,211681	11,385827	22,193556	19,500814	12,599121	23,002	22,1643	13,836	23,6132	24,2398	16,0415	24,0552	26,0085	18,5328	24,6464	28,1021	20,704	24,7215	30,9048	20,752	24,7968	29,9159	18,066	24,402538	30,842253	15,427492	11,387213	19,095383	11,842386	10,1098	21,6508	12,9558	9,0258	23,6792	14,9905	8,1281	25,3348	17,4273	7,3451	27,4251	19,531	6,729	30,088	19,5288	7,419	29,1258	16,9546	7,997726	30,056513	14,337463	24,84668	30,785328	10,692903	25,0312	28,6345	8,9454	24,455	25,9018	9,0125	23,7553	23,1918	9,4394	23,0636	20,4391	9,265	22,3835	17,6907	8,9996	21,6976	14,9455	8,7152	21,0496	12,1836	8,5301	20,4299	9,4087	8,4878	19,5327	6,7134	8,4665	17,778416	4,659289	8,260405	15,6204	6,4076	8,108	14,3709	8,9893	8,032	13,5392	11,7379	7,9524	12,7385	14,496	8,021	11,818	17,2105	8,2348	10,8876	19,9235	8,4227	9,9457	22,6367	8,5342	9,0713	25,2825	7,9224	8,3033	27,9809	7,8742	8,164467	30,074587	9,711873
Pteropodidae	Macroglossus_sobrinus	17,186325	6,60681	10,451154	18,341648	7,827561	10,784427	15,946724	7,796021	10,655801	18,301149	9,426882	11,038898	15,738287	9,29298	10,89558	19,286625	15,077953	12,756716	14,330335	14,76919	12,487515	22,724859	29,051826	14,651028	9,803611	28,494431	13,927399	20,708275	29,043467	14,241055	11,892904	28,734039	13,782976	22,115452	28,624472	12,707382	10,720371	28,177711	12,025343	19,80835	18,950184	13,696573	20,2716	21,0657	13,9503	20,9103	23,0826	14,4751	21,6693	24,9622	15,2389	22,2982	26,5693	16,5701	22,8786	28,243	17,7828	22,6522	28,359	16,3814	21,862404	28,598978	14,848175	13,498734	18,585768	13,38652	12,9563	20,6696	13,5904	12,117	22,6178	14,015	11,1437	24,4377	14,6002	10,0779	25,8864	15,8003	9,0808	27,4513	16,8579	9,6727	27,7001	15,6163	10,779814	28,135155	14,25836	22,323345	28,717319	11,855719	21,9233	27,0901	11,0166	21,5746	25,1589	11,408	20,9334	23,2735	11,6355	20,3145	21,364	11,66	19,7852	19,4299	11,564	19,2978	17,5036	11,2779	18,8751	15,584	10,8639	18,4931	13,6706	10,3871	18,0467	11,7978	9,8169	17,140953	10,255133	9,122346	16,0736	11,7217	9,6612	15,515	13,5536	10,2085	15,0338	15,4297	10,6764	14,4581	17,2994	11,0523	13,8027	19,1657	11,2883	13,1244	21,0364	11,3405	12,419	22,8968	11,2477	11,6831	24,7189	10,9309	11,213	26,5929	10,4815	10,599815	28,208918	11,226464
Pteropodidae	Macroglossus_sobrinus	17,092104	5,804899	10,000583	18,335213	7,080711	10,500402	15,860327	6,975895	10,370268	18,372894	8,733055	10,848051	15,65783	8,573151	10,631136	19,308495	14,235284	12,819567	14,32346	14,225346	12,545816	22,969139	28,846182	14,607347	9,685646	28,165373	13,921218	20,886303	29,021416	14,29961	11,674424	28,62995	13,781919	22,429276	28,359219	12,723602	10,472897	27,937494	11,804754	20,08638	19,039003	14,207307	20,5284	21,1132	14,355	21,1102	23,0829	14,9094	21,7827	24,8754	15,8195	22,5623	26,3718	17,1079	23,2762	28,1157	17,9382	22,778	27,8378	16,2149	22,009144	28,59148	14,926329	13,169241	18,88463	13,763974	12,6113	20,943	13,8382	11,7676	22,8419	14,3425	10,7891	24,5518	15,1589	9,7992	26,0137	16,3668	8,9817	27,7323	16,9706	9,7048	27,2603	15,2138	10,727553	28,176758	14,182163	22,467968	28,63216	11,435846	21,9637	27,0466	10,5919	21,4472	25,2274	11,3615	20,913	23,2738	11,6532	20,355	21,3051	11,7388	19,7929	19,3411	11,653	19,262	17,3985	11,2854	18,774	15,4707	10,7965	18,3862	13,5343	10,2549	18,0047	11,6245	9,6242	17,315552	9,935476	8,940852	16,2759	11,5257	9,4674	15,593	13,3967	10,0121	14,9876	15,3194	10,4662	14,3271	17,2375	10,8583	13,6224	19,1581	11,1368	12,9471	21,1078	11,1221	12,2527	23,046	10,9688	11,576	24,9439	10,5292	10,9193	26,7257	9,7933	10,330544	28,19903	10,76569
Pteropodidae	Megaerops_wetmorei	17,081123	10,79246	11,98432	17,727421	10,801646	11,772526	16,458271	10,829463	11,624094	18,287521	11,81167	11,958706	15,858137	11,791101	11,783998	19,508392	16,262993	12,13363	14,534389	16,244862	11,723646	22,897648	27,134714	14,380936	9,7307	26,59605	13,561762	20,545609	27,099642	14,151279	12,163628	26,690184	13,480803	21,935423	26,649752	12,481005	10,953114	26,191635	11,90381	19,846529	19,241234	12,706023	20,5111	20,9163	13,9337	21,1649	22,4506	15,3463	21,7702	23,9401	16,823	22,2565	25,5451	18,2115	22,5622	27,481	17,9132	22,2062	26,5907	16,1607	21,748058	27,07288	14,590067	13,602697	18,993206	12,409121	12,635	20,6266	13,3888	11,7328	22,0708	14,6872	10,8035	23,3923	16,0928	9,9652	24,8921	17,3214	9,5876	26,8161	17,1749	10,2911	26,0016	15,3867	10,913041	26,562519	13,935377	21,856628	27,037136	11,662071	21,5645	25,9925	10,5138	21,2811	24,4325	10,2707	21,0909	22,8261	10,4462	20,751	21,2419	10,4832	20,3674	19,661	10,3966	19,9551	18,0892	10,2798	19,524	16,5241	10,1429	19,0481	14,9729	10,0037	18,3407	13,5126	9,9001	17,169956	12,519571	9,735435	15,8791	13,4362	9,67	15,1326	14,8874	9,7341	14,6307	16,4437	9,7942	14,1273	17,9993	9,8599	13,5687	19,537	9,9092	13,0218	21,0793	9,9371	12,5424	22,6388	9,8544	12,1754	24,2117	9,6233	11,6157	25,6939	9,9703	11,030366	26,563856	11,143223
Pteropodidae	Micropteropus_pusillus	17,10733	8,094812	11,00905	18,298462	8,223403	11,381882	15,896478	8,303022	11,292857	18,930813	10,156737	11,371701	15,288548	10,158836	11,22518	20,330063	14,890039	11,642015	13,750566	14,737619	11,384192	24,342163	28,985348	14,830926	7,595319	28,100119	13,987214	21,677559	29,145369	14,475059	10,146355	28,950529	14,034877	23,450399	28,979113	12,989438	8,914461	28,385336	12,171353	21,094002	18,307274	12,563301	21,5486	20,4118	13,2861	22,005	22,3715	14,2458	22,5016	23,898	15,8417	22,7613	25,1151	17,7299	23,3241	27,0342	18,4978	23,1824	27,235	16,7345	23,187956	28,256514	15,037463	12,818379	18,218094	12,218845	12,0728	20,2475	12,9353	11,2684	22,1521	13,8074	10,3046	23,4971	15,3595	9,3284	24,507	17,1466	8,3733	26,3211	17,8032	8,866	26,6928	16,0444	8,837957	27,716017	14,360065	23,445549	28,844303	12,06939	23,3438	27,1959	10,7606	22,9362	25,2045	10,1438	22,4536	23,1312	10,1406	21,8418	21,0894	10,2476	21,2149	19,0499	10,2496	20,6208	17,0068	10,0822	20,0752	14,9508	9,9122	19,5607	12,8821	9,8162	18,8286	10,8872	9,6487	17,415785	9,432846	9,39777	15,8127	10,7331	9,4409	14,9519	12,6885	9,6016	14,3907	14,7593	9,6772	13,7978	16,8193	9,7886	13,1058	18,8482	9,9108	12,441	20,8887	9,8915	11,7878	22,9324	9,8098	11,0797	24,9553	9,7475	10,1739	26,8515	10,0833	9,158017	28,25033	11,281775
Pteropodidae	Myonycteris_relicta	18,32476	4,306089	10,475052	19,606838	4,826537	10,713493	17,179634	4,814386	10,567796	19,80703	6,517607	10,83952	16,485699	6,161674	10,660011	20,785738	13,149089	11,428591	14,468159	12,636973	11,047028	25,328545	31,014511	15,353761	6,843303	29,67334	13,667431	22,08205	31,083778	15,140422	10,067248	30,126448	13,708838	24,192139	30,51825	12,532891	8,327701	29,3258	11,206842	21,676811	18,089371	12,521463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23,809391	30,250305	15,624573	12,899228	17,305126	11,683084	11,7173	20,2157	12,8113	10,5563	22,6833	14,7351	9,2274	25,1748	16,5145	8,033	27,373	18,7129	7,4179	30,0345	19,2223	7,7946	29,044	16,6168	8,474315	29,146427	14,12846	24,296741	30,49246	11,400925	23,9066	28,4178	10,2021	23,2011	26,0283	10,5467	22,7548	23,5508	10,6318	22,3219	21,0679	10,3164	21,8282	18,6002	9,9701	21,3245	16,1392	9,59	20,8131	13,6638	9,3381	20,3866	11,1655	9,1697	19,7298	8,7195	8,9873	18,360172	6,742362	8,69826	16,5725	8,3538	8,7618	15,5069	10,6216	8,8737	14,6836	12,9898	8,9338	13,9074	15,373	9,0522	13,0047	17,7051	9,2619	12,0885	20,0336	9,4492	11,1485	22,3532	9,633	10,2992	24,6856	9,4922	9,3014	26,8665	8,7987	8,329326	28,783495	9,812683
Pteropodidae	Nyctimene_albiventer	17,077175	8,672882	11,103046	17,880302	8,795522	10,936143	16,36422	8,733054	10,846446	18,951954	9,660194	11,355085	15,14798	9,590322	11,225883	20,687592	14,893001	11,574407	13,332981	14,714952	11,295159	24,39476	28,781021	14,897628	8,241346	28,247192	14,136652	21,649876	29,057121	14,1815	10,817795	28,775702	13,877221	22,879498	28,501902	13,064709	9,769225	27,972025	12,273939	20,660795	18,70685	11,854734	21,2478	20,7806	13,7051	21,9001	22,7637	15,6272	22,4511	24,6508	17,6731	22,8912	26,5643	19,707	23,2303	29,063	19,5873	22,9225	28,1219	17,3255	22,97711	28,622688	15,188078	12,599245	18,583206	11,939245	11,7223	20,7139	13,4012	10,8402	22,5705	15,2737	10,0529	24,346	17,2633	9,2739	26,2926	19,0733	8,9361	28,6237	18,7855	9,4886	27,6275	16,5779	9,552126	28,31778	14,565004	22,932045	27,945385	11,778085	23,1932	26,3869	10,5511	22,9561	24,64	9,6805	22,1627	22,8409	9,371	21,3502	21,0231	9,1845	20,8351	19,0962	9,077	20,511	17,1214	9,0203	20,087	15,1669	8,9489	19,5284	13,2494	8,8257	18,7156	11,4358	8,6275	17,201149	10,261782	8,548449	15,6181	11,3076	8,4383	14,6184	12,9657	8,6149	13,9198	14,7828	8,7161	13,3155	16,6369	8,7417	12,8033	18,5183	8,7875	12,2094	20,3744	8,8415	11,2907	22,084	8,9437	10,2762	23,7261	9,0881	9,8544	25,5201	9,6276	10,032883	27,099705	10,73873
Pteropodidae	Nyctimene_albiventer	16,98377	11,155482	12,069554	17,661003	11,198101	11,586293	16,250263	11,243663	11,457412	18,338629	12,152066	12,100567	15,651936	12,029891	12,009162	19,516792	16,687992	12,195965	13,968143	16,447968	11,979404	23,147469	28,295902	14,176899	9,329674	27,771864	13,370632	20,123871	28,429037	13,834507	12,24729	28,182732	13,302317	21,400745	27,609446	12,107714	11,38835	27,325291	11,498777	19,977215	20,190969	12,758095	20,534	21,8466	14,1526	21,2045	23,258	15,8007	21,9396	24,4647	17,5838	22,6239	26,052	19,0325	22,9681	27,8363	18,2054	22,2589	27,083	16,3714	21,808401	28,02371	14,531374	13,367861	19,875591	12,345649	12,6518	21,5004	13,7076	11,5827	22,9339	15,165	10,7087	24,0921	16,9605	9,7137	25,6629	18,3025	9,2581	27,3351	17,4211	10,2107	26,695	15,5026	10,727785	27,817751	13,853312	21,498219	26,234257	10,575291	21,5976	25,0537	9,63	21,3036	23,6237	9,3467	20,727	22,2818	9,7535	20,3048	20,8369	9,9094	20,0532	19,3376	9,9974	19,8003	17,8365	10,0194	19,4481	16,3569	9,9484	18,9897	14,9086	9,8487	18,317	13,5543	9,6894	17,165117	12,658527	9,48999	15,893	13,4376	9,5379	15,0742	14,7228	9,6445	14,4829	16,1338	9,7022	14,002	17,5896	9,7082	13,5522	19,0541	9,671	13,1523	20,5292	9,5487	12,7119	21,9857	9,3698	12,1341	23,2999	8,8609	11,6468	24,6909	9,0578	11,482695	25,89543	9,986538
Pteropodidae	Paranyctimene_raptor	17,683853	9,856559	12,444317	18,556637	10,182441	11,95423	16,9762	10,096285	11,700933	19,040287	11,232529	12,348303	16,320183	11,145727	11,963635	20,451544	16,538231	12,539518	14,365781	16,091051	11,704142	23,499207	29,330618	15,322174	8,751584	28,335821	13,278575	21,131287	29,503342	15,100528	10,889106	28,829506	13,656063	21,925177	28,523197	13,491495	10,718435	27,779667	12,01296	20,518436	19,930595	13,110838	20,8038	21,2872	14,1347	21,0549	22,4709	15,4269	21,2843	23,4488	16,8619	21,4357	24,7084	17,8433	21,6957	26,022	16,8347	21,9093	27,382	15,7364	22,130215	29,0455	15,612629	13,412401	19,433357	12,133884	12,3621	21,2876	13,5724	11,2976	22,636	15,4936	10,2849	24,1302	17,3576	9,3413	25,965	18,8902	8,9886	27,564	17,7657	9,8601	26,8288	15,4912	9,865894	28,110201	13,855326	22,24946	26,923559	11,681162	22,7753	25,7849	10,6116	22,4938	24,2647	10,1501	21,9761	22,729	9,9713	21,5123	21,1406	10,0721	21,1311	19,5263	10,069	20,7674	17,9074	10,0478	20,3709	16,2962	10,0475	19,9463	14,6927	10,076	19,2767	13,1811	10,0815	18,068953	12,174696	9,835785	16,6245	13,0569	9,7102	15,7261	14,5236	9,502	15,1262	16,1465	9,3204	14,5199	17,772	9,1851	13,9214	19,4013	9,0595	13,2989	21,0196	8,9133	12,5745	22,5602	8,603	11,5208	23,8897	8,3432	11,1129	25,3145	9,1161	11,314556	26,522619	10,348353
Pteropodidae	Paranyctimene_raptor	17,25474	9,995078	12,736205	17,966728	10,175142	12,143517	16,636093	10,110904	12,057342	18,515915	11,462681	12,479802	15,856537	11,30636	12,267418	20,16901	16,756332	12,15072	13,524209	16,36521	11,832527	23,569458	28,398674	14,318748	8,870678	27,73168	13,501468	21,262154	28,635525	14,250626	11,087472	28,173296	13,654688	22,29229	28,012814	12,853361	10,468508	27,633656	12,222887	20,68668	20,054237	12,588102	21,2513	21,7492	13,9014	21,942	22,983	15,6614	22,6653	24,2621	17,3787	23,2626	25,8983	18,8021	23,3889	27,7523	18,4413	22,8417	27,0877	16,3559	22,433098	28,138849	14,745565	12,968708	19,780676	12,04184	12,0913	21,3618	13,2713	11,042	22,5528	14,887	9,9558	23,6317	16,5602	8,9873	25,3338	17,6935	8,6371	27,2176	17,6465	9,4755	26,5841	15,6734	9,887968	27,521667	13,94007	22,575043	27,158669	11,658598	22,8833	25,8586	10,6427	22,5739	24,3706	9,9643	21,8903	22,8414	9,7622	21,1867	21,3075	9,6338	20,7068	19,6887	9,5575	20,3793	18,0272	9,5882	19,9876	16,3841	9,6902	19,3989	14,8038	9,8393	18,6839	13,2728	9,8712	17,621246	12,090092	9,660016	16,1677	13,0249	9,6406	15,1654	14,4667	9,6049	14,4534	16,0676	9,3861	13,807	17,7025	9,2057	13,1701	19,3492	9,12	12,5296	20,9962	9,0943	11,7501	22,5792	9,1149	10,7714	24,0432	9,2005	10,2496	25,5158	9,9498	10,515663	26,888453	11,005034
Pteropodidae	Penthetor_lucasi	17,071325	8,856486	12,049741	18,021999	9,249303	12,145826	16,264194	9,185965	11,965424	18,436914	10,447195	11,955865	15,770987	10,20843	11,743359	20,238253	16,298199	12,292374	13,5012	15,91807	11,720813	24,465134	28,115032	14,181537	7,989421	27,556076	13,374465	21,789391	28,658031	14,493985	10,99255	27,938858	13,660571	22,693735	27,242626	12,334769	10,251678	26,67453	11,262088	20,3871	19,358021	12,701971	21,3513	21,0905	14,1967	22,1817	22,8052	15,8097	23,1156	24,2133	17,6438	24,1943	25,7374	19,2858	24,9459	27,5058	18,5533	24,0892	26,8135	16,3328	23,152033	27,908348	14,786993	12,709399	19,204327	12,358808	11,4795	20,7847	13,7354	10,3209	22,3465	15,2323	9,3411	23,7928	16,958	8,2501	25,3694	18,4568	7,6179	27,1579	17,6867	8,4509	26,4015	15,5965	9,451777	27,121899	13,873864	22,186745	27,426632	11,465065	21,9326	26,1557	10,2012	21,8505	24,3978	9,7707	21,6792	22,5975	10,0767	21,2453	20,8013	10,0186	20,7109	19,032	9,9465	20,1956	17,2575	9,8644	19,6861	15,4813	9,78	19,121	13,7228	9,6877	18,4636	11,9952	9,6455	17,300102	10,643802	9,686508	16,002	11,8015	9,4565	15,191	13,4611	9,3871	14,4852	15,1686	9,3333	13,8225	16,8941	9,3049	13,133	18,6091	9,325	12,4218	20,3153	9,3047	11,7613	22,0349	9,2014	11,3153	23,7773	8,8376	11,074	25,5515	9,0889	10,61676	26,943913	10,196167
Pteropodidae	Ptenochirus_jagori	17,160038	4,773693	12,006849	18,061363	4,859213	11,886245	16,194103	4,877131	11,856923	19,053257	6,783446	11,886849	15,040057	6,607789	11,646753	20,940121	13,358937	11,510215	12,887037	13,028077	11,355118	27,186323	30,064821	14,171053	5,215534	29,090187	13,404346	22,502008	30,254961	14,0638	9,861732	29,88887	13,424003	25,358114	29,160345	10,909184	7,435215	28,43244	10,327568	21,696354	18,61232	12,520535	22,8645	20,9008	14,7601	23,7673	22,8992	17,3694	24,4247	24,6685	20,2128	25,0837	27,1602	22,3783	25,5639	29,7143	20,9939	25,2513	28,8682	17,7159	24,947989	29,728394	14,817204	11,772185	18,281052	12,14579	10,285	20,4704	14,3086	9,0536	22,3557	16,9128	7,9475	24,145	19,644	6,8115	26,5794	21,6911	6,1961	28,9009	20,0788	6,8563	28,1024	16,8113	7,65997	29,027224	14,026402	25,332567	29,582134	9,040171	24,3517	28,2481	7,2555	23,4843	26,0308	6,6573	23,0953	23,6223	7,1063	22,604	21,2343	7,6068	22,0894	18,8006	7,7816	21,5505	16,367	7,883	21,0304	13,9321	8,0307	20,4067	11,5303	8,2728	19,3425	9,2871	8,4062	17,285103	8,054783	8,416559	15,3183	9,3699	8,1738	14,0329	11,4313	7,9646	13,1635	13,6987	7,7027	12,5052	16,0478	7,52	11,773	18,3774	7,3713	11,0592	20,7088	7,1767	10,5042	23,015	6,6171	9,9139	25,3328	6,1636	8,7841	27,4159	6,5373	7,446321	28,639942	8,103521
